5108434.074,2006388.024,-3238557.463
5108445.704,2006403.119,-3238529.951
5108435.904,2006361.990,-3238570.617
5108458.440,2006332.272,-3238553.594
5108458.503,2006268.265,-3238592.884
5108437.347,2006284.128,-3238616.268
5108400.083,2006363.499,-3238625.812
5108381.300,2006276.082,-3238709.033
5108326.081,2006249.990,-3238811.597
5108348.358,2006399.911,-3238684.446
5108266.705,2006430.368,-3238793.629
5108336.783,2006453.273,-3238669.744
5108308.455,2006504.996,-3238682.295
5108260.738,2006594.766,-3238701.809
5108290.154,2006655.525,-3238618.329
5108345.451,2006598.708,-3238566.660
5108330.134,2006679.609,-3238540.867
5108395.481,2006606.003,-3238483.782
5108374.027,2006492.289,-3238587.381
5108332.327,2006548.860,-3238617.901
5108354.298,2006474.763,-3238629.078
5108492.413,2006088.305,-3238650.483
5108581.808,2006093.870,-3238506.992
5108662.324,2006068.660,-3238396.340
5108718.078,2006115.161,-3238280.360
5108685.931,2006292.160,-3238221.814
5108564.861,2006337.649,-3238383.536
5108494.426,2006466.412,-3238414.659
5108501.935,2006366.545,-3238464.353
5108500.436,2006323.841,-3238492.981
5108503.277,2006616.539,-3238308.392
5108465.889,2006686.301,-3238324.039
5108418.986,2006908.644,-3238260.667
5108668.540,2007140.526,-3237726.817
5108371.104,2006773.806,-3238418.694
5108294.871,2006775.666,-3238536.995
5108246.956,2006759.211,-3238622.195
5108177.730,2006723.104,-3238752.873
5108194.390,2006542.385,-3238837.989
5108169.072,2006577.780,-3238855.871
5108224.664,2006284.933,-3238948.979
5108345.812,2006040.180,-3238909.773
5108460.441,2006002.045,-3238753.648
5108705.080,2005797.415,-3238496.232
5109119.081,2005661.453,-3237931.087
5109333.309,2004695.186,-3238189.685
5109830.393,2005300.507,-3237038.086
5108518.647,2005781.993,-3238797.828
5110741.197,2004157.993,-3236312.585
5110082.146,2003001.080,-3238057.289
5108941.020,2004294.758,-3239050.584
5108514.342,2005475.289,-3238993.222
5108253.626,2005661.142,-3239287.337
5107956.895,2006220.374,-3239408.135
5107972.722,2007193.949,-3238784.226
5108102.552,2007614.738,-3238321.742
5108109.828,2008062.276,-3238034.702
5109804.368,2007265.829,-3235868.750
5108600.534,2009608.277,-3236312.585
5107437.937,2010139.640,-3237807.148
5106424.938,2009443.636,-3239822.745
5107529.542,2006023.626,-3240198.385
5107995.827,2004609.290,-3240337.718
5109035.073,2002798.042,-3239822.745
5108417.194,2006390.361,-3238582.472
5108449.220,2006367.909,-3238546.111
5108437.651,2006330.661,-3238587.158
5108423.263,2006317.263,-3238617.945
5108386.656,2006338.629,-3238662.153
5108368.019,2006350.552,-3238684.016
5108334.228,2006428.482,-3238689.002
5108323.491,2006491.027,-3238667.336
5108319.502,2006528.674,-3238650.416
5108339.621,2006579.336,-3238587.716
5108408.560,2006589.330,-3238473.551
5108495.640,2006515.569,-3238382.504
5108528.161,2006478.728,-3238354.219
5108588.611,2006317.969,-3238358.431
5108621.912,2006181.066,-3238390.497
5108646.848,2006078.590,-3238414.481
5108565.011,2005909.250,-3238646.900
5108448.533,2005848.892,-3238866.523
5108186.472,2006013.695,-3239175.677
5107888.610,2006622.119,-3239267.917
5108422.880,2006409.747,-3238561.634
5108430.652,2006424.810,-3238540.187
5108462.217,2006378.432,-3238519.271
5108472.564,2006335.452,-3238529.507
5108459.895,2006295.670,-3238573.838
5108441.647,2006303.897,-3238597.367
5108408.045,2006277.562,-3238666.219
5108367.879,2006308.156,-3238710.323
5108343.305,2006330.767,-3238734.911
5108306.178,2006403.917,-3238748.065
5108288.484,2006527.342,-3238699.833
5108324.004,2006616.177,-3238589.511
5108343.512,2006642.103,-3238542.990
5108441.544,2006618.508,-3238403.911
5108527.940,2006567.996,-3238299.623
5108592.576,2006530.274,-3238221.557
5108718.955,2006261.297,-3238189.056
5108777.990,2006018.901,-3238245.707
5108709.347,2005707.233,-3238545.026
5108349.313,2005680.353,-3239125.631
5108401.393,2006427.303,-3238584.496
5108406.871,2006448.730,-3238562.727
5108422.448,2006451.864,-3238536.393
5108445.582,2006434.304,-3238510.951
5108476.929,2006385.227,-3238492.037
5108490.920,2006355.766,-3238488.246
5108497.341,2006284.163,-3238522.247
5108483.285,2006240.503,-3238571.138
5108472.047,2006216.857,-3238603.294
5108429.005,2006211.341,-3238674.127
5108349.116,2006277.688,-3238758.468
5108283.995,2006406.325,-3238781.336
5108263.504,2006459.194,-3238780.906
5108260.221,2006616.748,-3238689.091
5108283.738,2006711.129,-3238594.160
5108298.710,2006790.282,-3238521.983
5108458.708,2006793.280,-3238269.441
5108611.617,2006703.893,-3238084.850
5108831.281,2006346.455,-3237960.612
5108906.594,2005721.424,-3238227.206
5108400.780,2006392.613,-3238606.804
5108391.971,2006415.265,-3238606.667
5108380.524,2006445.212,-3238606.173
5108386.415,2006468.984,-3238582.314
5108414.281,2006483.474,-3238529.736
5108428.890,2006489.685,-3238503.024
5108478.693,2006439.132,-3238456.099
5108510.179,2006381.600,-3238442.171
5108527.825,2006344.353,-3238437.442
5108538.348,2006267.823,-3238468.049
5108506.673,2006185.334,-3238568.439
5108430.887,2006176.088,-3238692.869
5108398.730,2006182.797,-3238739.122
5108300.804,2006296.745,-3238822.431
5108226.820,2006412.598,-3238867.049
5108171.452,2006499.212,-3238900.491
5108143.906,2006770.091,-3238776.943
5108179.384,2006957.213,-3238606.187
5108383.720,2007047.998,-3238230.139
5108790.294,2006688.550,-3237814.274
5108417.332,2006370.924,-3238594.217
5108415.037,2006345.207,-3238613.638
5108385.350,2006375.825,-3238641.310
5108372.622,2006396.645,-3238648.440
5108358.159,2006449.435,-3238638.614
5108354.814,2006494.139,-3238616.344
5108377.912,2006528.302,-3238559.130
5108411.420,2006536.412,-3238501.639
5108433.542,2006537.044,-3238466.588
5108483.100,2006495.248,-3238414.659
5108543.427,2006377.974,-3238392.305
5108561.696,2006243.581,-3238446.383
5108562.298,2006194.826,-3238475.442
5108501.592,2006119.091,-3238617.160
5108435.778,2006084.970,-3238741.269
5108386.601,2006059.422,-3238834.033
5108209.570,2006223.739,-3239010.276
5108078.597,2006428.792,-3239089.281
5107985.261,2006842.292,-3238981.033
5108161.171,2007245.188,-3238457.443
5108371.334,2005437.815,-3239240.298
5108224.319,2005412.197,-3239486.335
5108037.571,2005437.691,-3239763.145
5107808.947,2005530.646,-3240064.018
5107537.896,2005709.217,-3240378.634
5107226.357,2005992.193,-3240692.375
5106879.385,2006398.814,-3240985.460
5106505.182,2006947.278,-3241233.809
5106091.927,2007783.931,-3241365.809
5106049.964,2008827.248,-3240789.322
5105568.369,2009675.618,-3241020.520
5105207.675,2010826.458,-3240875.860
5104919.481,2012177.616,-3240493.761
5104888.892,2013681.530,-3239613.560
5105064.530,2015263.216,-3238361.453
5105507.844,2016851.192,-3236684.828
5106298.174,2018501.509,-3234423.748
5107461.845,2019649.180,-3231886.082
5108973.007,2020573.670,-3228938.242
5111297.242,2020951.418,-3225047.353
5114247.488,2018709.284,-3221794.737
5117314.666,2018507.211,-3217079.382
5120577.142,2015188.464,-3213988.125
5123345.922,2016234.341,-3208949.707
5131881.589,2010546.958,-3198930.688
5136975.692,1998569.039,-3198264.609
5142431.291,1987541.997,-3196381.138
5147326.572,1973919.888,-3196939.245
5153123.436,1958826.393,-3196884.650
5157232.611,1940600.433,-3201340.821
5107841.023,2007348.394,-3238895.457
5107836.250,2007596.847,-3238749.970
5107865.385,2007858.616,-3238543.136
5107939.194,2008120.743,-3238266.051
5108067.634,2008369.947,-3237911.278
5108263.126,2008583.174,-3237473.523
5108536.308,2008736.666,-3236950.719
5108897.961,2008800.281,-3236344.490
5109356.843,2008737.706,-3235663.422
5109918.523,2008508.152,-3234923.841
5110583.953,2008068.592,-3234150.655
5111349.468,2007372.353,-3233378.232
5112202.286,2006372.195,-3232655.540
5113120.718,2005022.531,-3232044.436
5114071.131,2003285.765,-3231620.512
5115005.708,2001132.375,-3231476.540
5115861.776,1998549.564,-3231718.150
5116561.816,1995536.970,-3232466.404
5116999.755,1992152.851,-3233850.934
5117065.201,1988450.548,-3236010.710
5116619.937,1984558.422,-3239081.881
5115513.353,1980642.943,-3243195.966
5113582.400,1976940.902,-3248460.068
5110651.753,1973748.730,-3254962.779
5106554.076,1971451.934,-3262724.307
5101129.102,1970492.502,-3271717.027
5094057.347,1975102.665,-3279890.158
5082487.553,1972790.769,-3299044.982
5073420.081,1984538.074,-3305902.751
5064281.764,1991586.986,-3315595.666
5109055.492,2006350.072,-3237606.970
5109204.412,2006121.706,-3237514.100
5109357.339,2005830.022,-3237453.892
5109505.930,2005471.099,-3237441.822
5109639.686,2005042.318,-3237495.938
5109744.997,2004547.572,-3237635.153
5109806.235,2003992.540,-3237880.438
5109803.239,2003390.794,-3238254.997
5109713.826,2002763.701,-3238780.399
5109513.912,2002139.404,-3239477.007
5109176.268,2001558.781,-3240362.253
5108673.600,2001072.349,-3241447.719
5107979.932,2000741.887,-3242735.948
5107070.225,2000643.512,-3244219.156
5105925.044,2000864.134,-3245874.066
5104593.929,2001967.876,-3247277.370
5102829.339,2002822.823,-3249507.762
5100930.101,2004425.924,-3251487.246
5098770.188,2006895.773,-3253338.479
5096709.784,2010395.996,-3254398.586
5094425.475,2014733.067,-3255287.024
5092205.506,2020070.893,-3255451.324
5089950.830,2026339.154,-3255084.168
5086883.408,2032300.857,-3256155.123
5086555.172,2043800.956,-3249507.862
5086411.609,2051887.135,-3244665.664
5089631.631,2059820.402,-3234641.655
5091838.221,2069526.487,-3225023.911
5096757.876,2078128.726,-3211783.015
5103944.990,2085661.296,-3195555.229
5108419.247,2006391.547,-3238578.526
