-2555938.410,5097114.277,-2848255.939
-2555959.908,5097096.982,-2848267.521
-2555972.109,5097101.110,-2848249.307
-2555937.432,5097132.309,-2848224.758
-2555878.537,5097160.059,-2848227.926
-2556082.245,5097098.280,-2848156.160
-2556133.559,5096961.283,-2848353.936
-2555856.720,5097035.733,-2848468.364
-2555742.185,5097268.020,-2848157.546
-2555908.409,5097269.366,-2848006.984
-2556246.529,5097130.379,-2847952.639
-2556346.674,5097044.573,-2848015.893
-2556257.720,5096771.757,-2848580.118
-2555823.810,5096941.240,-2848665.640
-2555244.972,5097382.758,-2848396.698
-2555442.743,5097545.876,-2847930.465
-2555598.928,5097546.302,-2847790.493
-2555918.255,5097312.537,-2847921.457
-2556229.917,5097209.368,-2847827.020
-2556454.547,5097013.244,-2847975.407
-2556616.879,5096935.330,-2847969.170
-2556762.468,5096869.316,-2847956.697
-2555805.858,5096851.492,-2848841.136
-2555812.097,5096687.221,-2849127.488
-2555520.664,5097651.122,-2847673.880
-2555720.543,5097557.930,-2847661.407
-2555169.612,5097971.105,-2847417.785
-2556402.481,5097481.975,-2847188.413
-2556595.817,5097161.933,-2847585.084
-2557198.195,5096882.470,-2847544.695
-2558124.307,5096515.161,-2847371.455
-2558139.739,5094752.855,-2850488.673
-2555396.095,5095977.064,-2850759.446
-2552874.208,5097643.986,-2850043.408
-2554195.472,5098485.289,-2847371.455
-2556599.325,5098380.546,-2845414.162
-2555673.945,5097423.774,-2847941.474
-2556820.775,5097366.727,-2847020.268
-2557790.605,5096859.373,-2847057.212
-2558058.318,5095720.741,-2848842.268
-2557340.383,5095568.614,-2849752.654
-2555153.888,5097214.716,-2848776.537
-2554514.340,5097672.450,-2848532.686
-2554275.688,5098249.075,-2847720.081
-2556229.417,5098143.169,-2846166.648
-2557043.961,5097726.295,-2846181.550
-2556241.264,5096870.581,-2848419.143
-2556254.318,5096321.203,-2849383.751
-2555345.609,5096397.752,-2850057.298
-2554431.841,5097052.053,-2849708.679
-2553898.456,5098124.060,-2848278.408
-2557871.257,5097419.130,-2845989.604
-2558469.756,5097306.134,-2845656.243
-2559214.984,5097129.450,-2845304.952
-2560136.165,5096868.486,-2844946.125
-2561267.060,5096497.484,-2844595.208
-2562645.866,5095984.222,-2844275.076
-2564315.661,5095289.140,-2844017.122
-2566323.919,5094363.539,-2843864.823
-2568722.856,5093148.114,-2843875.914
-2571567.854,5091571.032,-2844127.038
-2574916.216,5089546.085,-2844717.891
-2578825.706,5086969.830,-2845777.232
-2583350.304,5083719.988,-2847468.965
-2555352.234,5098287.795,-2846691.688
-2556665.907,5095421.496,-2850614.955
-2556554.507,5095129.371,-2851232.788
-2556357.589,5094805.688,-2851982.594
-2556045.370,5094452.948,-2852886.313
-2555580.041,5094076.246,-2853968.347
-2554914.478,5093684.459,-2855254.564
-2553989.695,5093291.328,-2856772.590
-2552733.201,5092917.467,-2858549.629
-2551055.719,5092591.048,-2860614.037
-2548848.506,5092351.898,-2862990.273
-2545066.497,5092311.681,-2866401.302
-2541619.491,5092477.910,-2869144.683
-2536311.364,5093540.653,-2871935.309
-2554736.138,5098686.083,-2846532.390
-2553277.222,5098500.298,-2848162.693
-2552789.583,5098904.564,-2847878.000
-2552240.586,5099403.561,-2847479.260
-2551630.646,5100015.316,-2846933.890
-2550963.641,5100760.150,-2846202.070
-2550248.280,5101660.976,-2845234.950
-2549500.241,5102742.927,-2843973.354
-2548743.847,5104033.596,-2842345.778
-2548016.579,5105561.616,-2840266.781
-2547368.420,5107358.245,-2837634.562
-2546874.384,5109452.103,-2834328.925
-2546631.458,5111871.868,-2830208.807
-2546771.650,5114640.339,-2825110.678
-2557473.005,5096331.492,-2848279.001
-2554965.237,5097028.994,-2849274.638
-2556882.002,5096375.435,-2848727.916
-2555852.311,5097923.859,-2846893.149
-2555938.410,5097114.277,-2848255.939
